mtWmPoiId,shopName,wmPoiScore,monthSalesTip,picUrl,poiTypeIcon,deliveryTimeTip,deliveryType,minPriceTip,shippingFeeTip,origin_shipping_fee_tip,status,statusDesc,distance,averagePriceTip,recommendInfo,discounts2,address,shipping_time,tip
1065131595600746,漳州麦当劳漳百餐厅,48,月售4275,http://p1.meituan.net/xianfu/aa86bc1b9a218ea5e094b861c03b59b94873.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,35分钟,0,起送 ¥0,配送 ¥9,,1,,986m,人均 ¥39,"{'icon': 'http://p1.meituan.net/xianfu/a0b192ffdab672109d9f767dbd49653a919.png', 'recommendReason': '大众点评高分店铺', 'type': 3}","[{'info': '折扣商品5.66折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区延安北路1号麦当劳餐厅,"00:00-04:45,05:00-10:15,10:30-23:59"
974971642131957,吃鸡战场（蒸鸡·烤鸡）,49,月售4511,http://p0.meituan.net/waimaipoi/263bcbfa9cffd4c3a9e5aa8a13087667276387.jpg,,41分钟,0,起送 ¥0,配送 ¥0,,1,,1.3km,人均 ¥49,,"[{'info': '满15减15;满30减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.07折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",世纪广场7栋B54号,"00:00-05:00,15:00-23:59"
887362899221368,肯德基宅急送（银都店）,46,月售2687,http://p1.meituan.net/waimaipoi/f49c565f3c4d51fda6c40a29ca6ff05e16938.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,0,起送 ¥0,配送 ¥9,,1,,622m,人均 ¥40,,"[{'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区延安北路6号银都大厦一层1-2店面,"00:00-03:59,10:00-23:59"
921005378105086,夜猫子碳烤,45,月售7362,http://p0.meituan.net/business/bcff6966253246bf6f4b19da34525b5794439.png,,50分钟,0,起送 ¥29,配送 ¥0,,1,,1.0km,人均 ¥23,,"[{'info': '满21减20;满39减38;满51减50;满69减68;满88减87', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品1折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付0元返10元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '满26元赠送鹭芳饮料一盒', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",新华东路北二街49号,"00:00-05:00,16:00-23:59"
975890765127073,绝味烤鱼、烧烤,41,月售9999+,http://p1.meituan.net/waimaipoi/a4b0066c1d8dbb3b363e961010c13615249856.jpg,,47分钟,0,起送 ¥30,配送 ¥0,,1,,1.9km,人均 ¥23,,"[{'info': '满10减10;满18减17;满30减29;满45减44;满80减79', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.2折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区南昌路苏氏大宗6号店面,"00:00-06:00,16:30-23:59"
962490467202490,韦小堡•炸鸡汉堡（芗城店）,47,月售7295,http://p1.meituan.net/business/e624ff2188188782571473ab2691ad4d896377.png,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,1,起送 ¥20,配送 ¥5,,1,,1.3km,人均 ¥22,,"[{'info': '满30减21;满50减24;满80减44;满118减58', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品1.8折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区新华东商贸广场1幢A12号,"00:00-01:00,10:30-23:59"
1119763579639999,四季小龙虾,40,月售1396,http://p1.meituan.net/waimaipoi/33db51e0fb415ffaabe639601d0bac94491520.jpg,,55分钟,0,起送 ¥29,配送 ¥0,,1,,3.0km,,,"[{'info': '满88减26;满138减39;满188减46', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付1元返10元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区建业路1号明欣福园1幢24号,"00:00-05:30,12:00-23:59"
914537157310718,正新鸡排（漳州高力店）,0,月售12,http://p0.meituan.net/waimaipoi/948b5ce976fa4ee9c2a606b22cfa602a43555.jpg,http://p0.meituan.net/aichequan/eb83cb963e67bc0ea4db4d7aef69d62f2578.png,30分钟,1,起送 ¥18,配送 ¥5,,1,,1.4km,,,"[{'info': '满25减8;满35减12;满55减16;满75减25', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.98折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区打锡巷45-2,"00:00-01:00,09:30-23:59"
1093461199938839,炸鸡派对（漳州店）,48,月售3640,http://p1.meituan.net/waimaipoi/7a5714dd2a586cda8bfb947d99768264322309.jpg,,31分钟,1,起送 ¥10,配送 ¥4,,1,,1.3km,人均 ¥16,,"[{'info': '满30减20;满50减34;满70减38;满100减52', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区新华东路世纪广场1栋168号,"00:00-01:00,11:00-23:59"
906531338299597,古茗（延安北路夜市店）,48,月售5725,http://p0.meituan.net/business/d1f425292860157c2e54485c8574183695559.jpg,,30分钟,1,起送 ¥10,配送 ¥4,,1,,165m,人均 ¥12,,,福建省漳州市芗城区延安北路41-17号店,"00:00-02:00,10:00-23:59"
927031217215466,叫了个炸鸡（专门做炸鸡的店）,46,月售2311,http://p0.meituan.net/waimaipoi/f8ae12e2500bd8f3414aa7cc7d0a4a80168624.jpg,,50分钟,0,起送 ¥20,配送 ¥0,,1,,2.0km,人均 ¥24,,"[{'info': '满45减20;满75减33;满100减43', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.48折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",元光南路元兴大厦9号店面,"00:00-03:00,11:00-23:59"
924574495922216,游福香水饺炖罐,0,月售42,http://p0.meituan.net/waimaipoi/ecf0c5465e4d13b56e513701f3e1e0d720480.jpg,http://p0.meituan.net/aichequan/eb83cb963e67bc0ea4db4d7aef69d62f2578.png,30分钟,1,起送 ¥15,配送 ¥4,,1,,2.1km,,,"[{'info': '满25减3;满30减5;满35减8', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区丽园街6-9号,"00:00-02:00,10:00-23:59"
945997792767432,小姐姐奶茶（漳州店）,47,月售9999+,http://p0.meituan.net/waimaipoi/5b069a8ba71aa7f02866e0890af0d03395270.jpg,,30分钟,1,起送 ¥10,配送 ¥4,,1,,1.6km,人均 ¥6,,"[{'info': '满5减5;满10减10;满20减20;满30减30;满40减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.1折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区南昌中路18号九龙城2幢-15号,"00:00-02:00,10:00-23:59"
994341944665896,小四川烧烤小龙虾,45,月售1393,http://p1.meituan.net/waimaipoi/40ddda01d1112319db97df20266bfb6838912.jpg,,40分钟,0,起送 ¥30,配送 ¥0,,1,,1.5km,人均 ¥25,,"[{'info': '满20减10;满69减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.83折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领5元券;领10元券;领20元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区新浦路顶田下一巷69号-1,"00:00-03:59,18:00-23:59"
1099405434633556,虾点·川湘水煮（漳州芗城店）,43,月售792,http://p1.meituan.net/business/5deb561ca4dcd7b2fbeed216ed7e4c89404828.png,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,40分钟,0,起送 ¥0,配送 ¥0,,1,,558m,人均 ¥44,,"[{'info': '满40减20;满75减30;满100减35;满150减50;满200减60', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.75折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付10元返3元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额100元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",小商品城E2栋25号,"00:00-02:00,10:30-13:30,16:30-23:59"
885739401622292,左麻右辣麻辣烫、冒菜(百年传承，香飘万里),45,月售5398,http://p0.meituan.net/waimaipoi/088bb2162df3bab9df687fff692e9dd5413219.jpg,,35分钟,1,起送 ¥10,配送 ¥4,,1,,1.7km,人均 ¥12,,"[{'info': '满20减15;满30减17', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付40元返4元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '满70元赠送送！可乐或雪碧一罐', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区新浦路前锋新村34幢17号,"00:00-01:00,09:50-23:59"
846225702489229,志聪煎包（炖品）,49,月售2600,http://p1.meituan.net/waimaipoi/9887fd2f435cc03a3daa0cd6cccaf4f1151102.jpg,,33分钟,1,起送 ¥15,配送 ¥4,,1,,1.3km,人均 ¥19,,"[{'info': '满20减6;满30减10;满50减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领2元券;领5元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付25元返3元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区延安北路74号105室,"00:00-01:00,17:30-23:59"
953256287504717,十里川湘,44,月售7020,http://p0.meituan.net/business/585656d9d3ed5cc27d5e19dc70c64e3332534.jpg,,46分钟,0,起送 ¥25,配送 ¥0,,1,,1.1km,人均 ¥28,,"[{'info': '满10减8;满38减13;满55减18;满98减25;满198减45', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品1折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '满38元赠送带字五星好评随机返现', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区东湖路11号（鑫荣小区配电室1号店面）,"00:00-04:00,10:30-14:00,16:30-23:59"
908829145768884,傻才烧鸡（姜母鸭、蒸鸡）,48,月售1748,http://p0.meituan.net/waimaipoi/6d211e3f45168e983fc15654398402b4235520.jpg,,42分钟,0,起送 ¥0,配送 ¥0,,1,,1.8km,,,"[{'info': '满15减15;满30减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.2折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区天下广场B1幢S157-1号店面,"00:00-02:01,10:50-23:59"
1114618208782688,曼玲粥店(世纪广场店),44,月售9660,http://p1.meituan.net/waimaipoi/5f71d43a1b3e068973ed682c479e012a57921.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,30分钟,1,起送 ¥15,配送 ¥4,,1,,1.0km,人均 ¥13,,"[{'info': '满10减9;满25减16;满49减25;满75减35;满100减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.17折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领3元券;领4元券;领10元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",芗城区新华东路北一街12栋15号,"00:00-02:00,08:00-23:59"
847999523996063,武汉久久鸭脖,41,月售1724,http://p1.meituan.net/waimaipoi/174f3d7590cf44c8582c36e35b706f11158408.jpg,,35分钟,0,起送 ¥35,配送 ¥0,,1,,1.2km,人均 ¥65,,,漳州市芗城区新华西路南25幢19号,00:01-23:59
1122314790238645,网红水果捞.鲜果切,45,月售9999+,http://p0.meituan.net/waimaipoi/40d1e54a71be62d71eaeeeeeee572b8c83382.jpg,,41分钟,1,起送 ¥10,配送 ¥3,,1,,2.2km,,,"[{'info': '满10减1;满19减2;满28减3;满46减5;满79减7', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.31折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领3元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付20元返2元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",新元茗苑12幢11号店面,"00:00-02:00,08:10-23:59"
947904758233098,阿姨粥铺（专心只做粥）,45,月售4233,http://p0.meituan.net/business/194ac314f46c28c1eafeb8dc4e549153219576.jpg,,30分钟,1,起送 ¥12,配送 ¥4,,1,,639m,人均 ¥15,,"[{'info': '满25减15;满50减20;满89减25', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.32折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领2元券;领3元券;领4元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付1元返1元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",民主路3-2号,"00:00-01:30,08:00-23:59"
1037119818904284,福鼎肉片手抓饼（漳州总店）,44,月售6421,http://p0.meituan.net/waimaipoi/d304e13172af86cf224e109b06efcc4e56839.jpg,,30分钟,1,起送 ¥10,配送 ¥4,,1,,359m,人均 ¥16,,"[{'info': '满10减8;满20减10;满30减12;满55减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '满55元赠送台式香肠1根', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区延安北路38号中旅商厦一层8号店面,10:00-23:59
1109979644109965,虾鸡霸蟹（漳州店）,45,月售458,http://p0.meituan.net/waimaipoi/01a31c2ef022f39109e9842431ed6905172687.jpg,,35分钟,0,起送 ¥40,配送 ¥0,,1,,1.3km,,,"[{'info': '满10减8;满30减12;满65减30;满118减45', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.49折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",青年亭26号,"00:00-03:00,17:00-23:59"
1097472699396591,雷古烤鱼の一鱼多吃,47,月售663,http://p0.meituan.net/waimaipoi/e4b473db4f3359e996299e356b1232d8410909.jpg,,50分钟,0,起送 ¥60,配送 ¥0,,1,,1.2km,,,,福建省漳州市芗城区北京路258号新华西商业街南18幢D07号,"00:01-01:30,10:30-13:30,16:30-23:59"
1039516410677589,沙县小吃（漳州旗舰店）,44,月售4545,http://p0.meituan.net/waimaipoi/533600ac6c8685a42f849c792fcba212270336.jpg,,30分钟,1,起送 ¥15,配送 ¥4,,1,,1.8km,人均 ¥20,,"[{'info': '满15减1;满20减4;满30减6;满50减9', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品6.6折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付15元返2元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区九龙新村10幢12号,"00:00-01:40,08:00-23:59"
1060982657246358,古茗（沃尔玛店),47,月售9888,http://p1.meituan.net/business/69ba3c7aa0986ce141ec577470a6c0a428380.jpg,,42分钟,1,起送 ¥10,配送 ¥4.5,,1,,2.7km,人均 ¥12,,,福建省漳州市芗城区文华园3幢1号-1,10:10-23:59
848626589222660,小姐姐汉堡,46,月售1937,http://p0.meituan.net/waimaipoi/2dbffdc634f2da98e0f0f022318966a038912.jpg,,42分钟,1,起送 ¥15,配送 ¥4,,1,,2.2km,人均 ¥15,,"[{'info': '满30减10;满55减25;满78减35;满138减45', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品2.96折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领3元券;领10元券;领50元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区新元路6-10号,10:30-23:59
942961250923209,猪骨烧烤,49,月售441,http://p1.meituan.net/waimaipoi/b06c7c1306026c94a5e9405af7a65d0c30720.jpg,,44分钟,0,起送 ¥40,配送 ¥0,,1,,652m,人均 ¥30,,"[{'info': '满10减10;满25减20;满40减30;满80减60', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区延安北路87号大同旅馆店面第5间,"00:00-04:30,18:00-23:59"
850576504377630,华莱士炸鸡汉堡（丹霞店）,44,月售7053,http://p1.meituan.net/waimaipoi/7272aaac9ccda9058b303e8a29d3ab9e30019.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,33分钟,1,起送 ¥15,配送 ¥5,,1,,2.4km,人均 ¥20,,"[{'info': '满30减10;满50减20;满70减26', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.72折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额0元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区漳福路74-1-2号,"00:00-01:00,10:15-23:59"
1057104301776683,私房夜色（酸汤鱼，热炒）,47,月售1373,http://p1.meituan.net/waimaipoi/e6a4f940443fa83fdad0557d6ca48826136868.jpg,,35分钟,0,起送 ¥20,配送 ¥0,,1,,952m,人均 ¥30,,"[{'info': '满20减15;满50减30;满100减60', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.03折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领7元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区新华东商贸街小区12栋A33店面,"00:00-03:00,10:30-13:30,16:30-23:59"
1044077665961395,夜战小厨,40,月售2880,http://p0.meituan.net/waimaipoi/451496e8f3fef007acb9909c50a950da30720.jpg,,38分钟,0,起送 ¥20,配送 ¥0,,1,,2.2km,人均 ¥32,,"[{'info': '满30减2;满68减6;满98减10', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区悦花园1幢北11号,"00:00-06:00,10:30-14:00,17:00-23:59"
1059337684716907,阿青龙虾（天下广场店）,44,月售316,http://p1.meituan.net/waimaipoi/3dbb24902666f0e485913b6331138c77219318.jpg,,39分钟,0,起送 ¥49,配送 ¥6,,1,,2.2km,,,"[{'info': '满58减6;满98减10;满168减17;满248减25;满328减33', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品9.5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额200元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区天下广场C7栋D09号店面,"00:00-02:00,16:30-23:59"
1097313785604584,集集小镇,44,月售3997,http://p0.meituan.net/waimaipoi/85d6a3e13484b3420d516de8bc097e14118166.jpg,,30分钟,1,起送 ¥20,配送 ¥5,,1,,628m,人均 ¥24,,"[{'info': '满25减4;满35减8;满55减10', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区新华北路24号,"00:00-01:00,08:00-23:59"
1023607851784087,汁味炸酱面（酱香饭•酸辣粉),47,月售5203,http://p1.meituan.net/waimaipoi/24e1550922f56cfe4111e33b3454bbf6463692.jpg,,41分钟,1,起送 ¥10,配送 ¥4,,1,,2.1km,人均 ¥16,,"[{'info': '满22减10;满30减16;满50减22;满100减35', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '满60元赠送赠饮一杯，需要备注', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区新浦路祥龙花苑5号店面,"00:00-02:00,10:00-23:59"
